year,make,model,vehicle_class,combMPG,cylinders,displacement,drive,tran_type,fuel_type,co2
2016,58,1364,0,25.5,4,1.6,2,0,8,353.0
2016,58,1364,0,25.5,4,1.6,2,1,8,360.0
2016,58,1364,0,29.5,4,2.0,2,0,8,314.0
2016,58,1364,0,28.5,4,2.0,2,1,8,323.0
2016,73,797,0,32.0,4,2.0,2,0,8,290.0
1987,38,2160,2,18.5,6,2.8,3,0,8,493.72222222222223
2016,73,797,0,29.5,4,2.0,1,0,8,308.0
2016,125,2194,0,22.5,6,3.0,1,0,8,412.0
2016,125,2196,0,24.0,5,2.5,1,0,8,378.0
2016,125,2194,0,24.0,5,2.5,1,0,8,378.0
2016,125,2194,0,31.5,4,2.0,2,0,8,296.0
2016,125,2194,0,27.5,4,2.0,2,0,6,334.0
2016,125,2197,0,22.5,6,3.0,1,0,8,412.0
2016,55,2774,5,21.5,6,3.0,1,0,6,444.0
2016,55,2785,5,21.0,6,3.0,1,0,6,450.0
2016,58,1361,5,25.0,4,1.6,2,0,8,370.0
1987,38,2160,2,18.5,6,2.8,3,1,8,493.72222222222223
2016,58,1361,5,24.5,4,1.6,2,1,8,368.0
2016,58,1361,5,29.0,4,2.0,2,0,8,319.0
2016,58,2405,13,27.0,4,2.0,2,0,8,337.0
2016,58,2404,13,27.5,4,2.0,2,0,8,337.0
2016,58,2404,13,27.0,4,1.6,2,0,8,335.0
2016,58,2404,13,27.0,4,1.6,2,1,8,338.0
2016,125,2613,13,24.0,5,2.5,1,0,8,378.0
2016,125,2613,13,22.5,6,3.0,1,0,8,412.0
2016,125,2615,13,22.5,6,3.0,1,0,8,412.0
2016,125,2764,9,26.5,4,2.0,2,0,8,346.0
1987,38,2160,2,19.0,6,2.8,3,1,8,493.72222222222223
2016,125,2765,9,26.5,4,2.0,2,0,8,346.0
2016,125,2764,9,25.5,4,2.0,2,0,6,364.0
2016,36,236,9,25.0,4,2.4,1,0,8,364.0
2016,125,2764,9,20.0,6,3.0,1,0,8,445.0
2016,125,2765,9,22.5,5,2.5,1,0,8,409.0
2016,125,2764,9,22.5,5,2.5,1,0,8,409.0
2016,125,2614,13,24.0,5,2.5,1,0,8,383.0
2016,125,2195,0,24.0,5,2.5,1,0,8,383.0
2016,94,687,1,23.5,6,3.4,3,1,6,397.0
1987,52,1978,2,25.5,4,1.9,3,1,8,355.48
2016,94,688,1,21.0,6,3.8,3,1,6,438.0
2016,94,873,1,20.5,6,3.8,3,1,6,446.0
2016,94,409,7,23.0,6,3.4,3,1,6,403.0
2016,94,409,7,24.0,6,3.4,3,0,6,385.0
2016,94,419,7,23.0,6,3.4,3,1,6,405.0
2016,94,419,7,24.5,6,3.4,3,0,6,382.0
2016,94,422,7,23.0,6,3.8,3,1,6,407.0
2016,94,422,7,23.5,6,3.8,3,0,6,396.0
2016,94,423,7,22.5,6,3.8,3,1,6,412.0
2016,94,423,7,23.0,6,3.8,3,0,6,404.0
1987,52,1978,2,23.5,4,1.9,3,1,8,386.39130434782606
2016,94,411,7,23.0,6,3.4,1,1,6,406.0
2016,94,411,7,23.5,6,3.4,1,0,6,389.0
2016,94,412,7,22.5,6,3.4,1,1,6,414.0
2016,94,412,7,23.5,6,3.4,1,0,6,398.0
2016,94,416,7,22.5,6,3.8,1,1,6,416.0
2016,94,416,7,22.5,6,3.8,1,0,6,406.0
2016,94,417,7,21.5,6,3.8,1,1,6,424.0
2016,94,417,7,22.5,6,3.8,1,0,6,416.0
2016,94,420,7,22.0,6,3.8,3,1,6,423.0
2016,94,420,7,22.5,6,3.8,3,0,6,418.0
1987,52,1978,2,32.5,4,2.2,3,1,1,318.125
2016,94,421,7,21.5,6,3.8,3,1,6,438.0
2016,94,421,7,22.0,6,3.8,3,0,6,420.0
2016,94,413,7,21.5,6,3.8,1,1,6,428.0
2016,94,413,7,22.0,6,3.8,1,0,6,420.0
2016,94,414,7,21.5,6,3.8,1,1,6,438.0
2016,94,414,7,21.5,6,3.8,1,0,6,432.0
2016,94,439,7,20.5,6,3.8,1,0,6,449.0
2016,94,442,7,20.5,6,3.8,1,0,6,449.0
2016,94,436,7,22.0,6,3.4,1,1,6,422.0
2016,94,436,7,22.5,6,3.4,1,0,6,409.0
1987,52,1978,2,28.0,4,2.2,3,1,1,363.57142857142856
2016,12,953,7,19.0,8,4.0,1,0,6,517.0
2016,12,952,0,20.0,8,4.0,1,0,6,475.0
2016,125,2196,0,31.0,4,2.0,2,0,8,308.0
2016,12,1346,3,19.0,8,4.0,1,0,6,517.0
2016,58,1360,3,30.5,4,1.8,2,1,8,303.0
2016,58,1360,3,29.5,4,2.0,2,0,8,315.0
2016,71,1481,3,20.0,6,3.0,1,0,6,475.0
2016,71,1479,3,20.5,6,3.0,3,0,6,460.0
2016,82,1815,3,26.0,6,3.5,2,0,6,363.0
2016,125,2212,3,31.0,4,2.0,2,0,8,308.0
1987,52,1978,2,29.5,4,2.2,3,1,1,351.0344827586207
2016,71,2040,5,18.5,8,3.8,3,0,6,517.0
2016,71,2042,5,19.5,6,3.0,1,0,6,485.0
2016,125,2613,13,31.0,4,2.0,2,0,8,308.0
2016,47,2571,9,26.5,4,2.0,2,0,8,342.0
2016,65,1775,9,21.0,6,3.7,2,0,8,438.0
2016,65,1775,9,22.0,6,2.7,2,0,8,434.0
2016,47,2571,9,23.5,4,2.0,1,0,8,389.0
2016,65,1775,9,20.5,6,2.7,1,0,8,456.0
2016,65,1775,9,19.5,6,3.7,1,0,8,472.0
2016,37,1240,8,20.5,6,3.5,2,0,7,452.0
1985,92,1526,0,28.0,4,2.2,2,1,8,329.1481481481481
1987,52,1978,2,20.0,4,2.3,3,0,8,444.35
2016,37,1240,8,20.5,6,3.5,2,0,8,452.0
2016,37,1240,8,23.0,4,2.3,2,0,8,410.0
2016,37,1240,8,19.5,6,3.5,1,0,7,474.0
2016,37,1240,8,19.5,6,3.5,1,0,8,474.0
2016,37,1240,8,19.0,6,3.5,1,0,8,490.0
2016,37,1240,8,22.0,4,2.3,1,0,8,428.0
2014,86,1528,1,14.0,12,6.0,3,0,6,671.0
2016,55,1264,1,20.0,6,3.0,3,1,6,476.0
2016,55,1263,1,20.0,6,3.0,3,1,6,476.0
2016,55,1272,1,19.5,6,3.0,3,1,6,485.0
1987,52,1978,2,19.5,4,2.3,3,0,8,467.73684210526324
2016,55,1271,1,19.5,6,3.0,3,1,6,485.0
2016,94,687,1,25.0,6,3.4,3,0,6,372.0
2016,94,876,1,23.5,6,3.4,3,1,6,397.0
2016,94,876,1,25.0,6,3.4,3,0,6,372.0
2016,94,874,1,22.5,6,3.4,3,1,6,404.0
2016,94,874,1,25.5,6,3.4,3,0,6,359.0
2016,20,547,0,20.0,6,3.6,3,1,6,465.0
2016,47,551,0,31.0,4,1.6,2,0,8,296.0
2016,47,551,0,32.0,4,1.6,2,1,8,285.0
2016,58,1360,3,31.5,4,1.8,2,0,8,294.0
1987,52,1978,2,21.5,4,2.3,3,1,8,423.19047619047615
2016,71,1480,3,19.5,6,3.0,3,0,6,471.0
2016,21,1554,5,23.5,6,3.6,2,0,7,410.0
2016,47,628,5,23.5,6,3.3,2,0,8,405.0
2016,47,627,5,24.0,6,3.3,2,0,8,391.0
2016,71,2041,5,19.5,6,3.0,3,0,6,482.0
2016,47,2283,9,20.0,6,3.3,2,0,8,457.0
2016,47,2280,9,21.5,6,3.3,2,0,8,432.0
2016,58,2424,9,24.5,4,2.4,2,0,8,376.0
2016,58,2426,9,23.0,4,2.0,2,0,8,407.0
2016,79,1929,9,27.5,4,2.4,2,0,8,321.0
1987,52,1978,2,21.5,4,2.3,3,1,8,423.19047619047615
2016,21,1215,9,24.0,4,2.4,1,0,8,381.0
2016,21,1215,9,24.0,4,2.4,1,0,7,381.0
2016,38,2522,9,24.0,4,2.4,1,0,8,381.0
2016,47,2283,9,19.5,6,3.3,1,0,8,476.0
2016,47,2280,9,21.0,6,3.3,1,0,8,446.0
2016,58,2424,9,22.5,4,2.4,1,0,8,401.0
2016,58,2426,9,22.0,4,2.0,1,0,8,420.0
2016,79,1929,9,26.5,4,2.4,1,0,8,333.0
2016,79,1929,9,23.5,6,3.0,1,0,6,391.0
2016,109,2857,7,35.5,4,1.5,2,1,8,258.0
1987,79,2566,2,22.5,4,2.0,3,0,8,403.95454545454544
2016,109,2857,7,36.5,4,1.5,2,0,8,249.0
2016,6,2077,3,20.0,8,4.0,1,0,6,497.0
2016,6,495,5,23.5,8,4.0,1,0,6,410.0
2016,58,1617,5,18.5,8,5.0,3,0,8,511.0
2016,94,1946,5,19.5,8,4.8,1,0,6,488.0
2016,94,1947,5,19.5,8,4.8,1,0,6,483.0
1987,79,2566,2,23.5,4,2.0,3,1,8,386.39130434782606
2016,17,1203,8,18.5,6,3.6,2,0,8,507.0
2016,21,2559,8,18.5,6,3.6,2,0,8,507.0
2016,38,549,8,18.5,6,3.6,2,0,8,507.0
2016,17,1203,8,18.5,6,3.6,1,0,8,518.0
2016,21,2559,8,18.5,6,3.6,1,0,8,518.0
2016,38,549,8,18.5,6,3.6,1,0,8,518.0
2016,94,685,1,24.5,6,2.7,3,1,6,376.0
2016,94,685,1,26.5,6,2.7,3,0,6,352.0
2016,94,872,1,24.5,6,2.7,3,1,6,376.0
2016,94,872,1,26.5,6,2.7,3,0,6,352.0
1987,79,2566,2,20.0,4,2.6,3,0,8,444.35
2016,94,686,1,22.5,6,3.4,3,1,6,404.0
2016,94,686,1,25.5,6,3.4,3,0,6,359.0
2016,20,547,0,20.0,6,3.6,3,0,6,472.0
2016,12,1346,3,16.0,12,6.0,1,0,6,604.0
2016,21,1039,3,30.0,4,1.8,2,1,8,309.0
2016,28,1080,3,31.5,4,1.4,2,0,6,292.0
2016,28,1081,3,33.0,4,1.4,2,0,6,280.0
2016,28,1081,3,33.5,4,1.4,2,1,6,279.0
2016,94,1943,5,20.0,8,4.8,1,0,6,480.0
2016,94,1945,5,19.5,8,4.8,1,0,6,483.0
1987,79,2566,2,21.0,4,2.6,3,1,8,444.35
2016,94,1948,5,19.5,8,4.8,1,0,6,488.0
2016,47,2571,9,27.5,4,1.6,2,0,8,335.0
2016,47,2572,9,29.0,4,1.6,2,0,8,317.0
2016,56,895,9,25.5,4,2.4,2,0,8,361.0
2016,56,895,9,25.5,4,2.4,2,0,7,361.0
2016,47,2571,9,26.0,4,1.6,1,0,8,355.0
2016,47,2572,9,27.5,4,1.6,1,0,8,334.0
2016,56,895,9,24.5,4,2.4,1,0,8,378.0
2016,20,2254,8,19.5,6,3.6,1,0,8,482.0
2016,63,1643,8,17.0,6,3.0,1,0,6,539.0
1987,73,639,2,21.5,4,2.0,3,1,8,423.19047619047615
2016,6,2497,1,26.5,4,2.0,1,0,8,336.0
2016,6,486,7,25.5,4,2.0,1,0,5,364.0
2016,6,484,7,25.0,4,2.0,1,0,5,372.0
2016,6,471,7,28.0,4,1.8,2,0,8,328.0
2016,6,472,7,29.5,4,1.8,2,0,8,314.0
2016,6,474,7,28.5,4,2.0,1,0,8,323.0
2016,6,473,7,27.5,4,2.0,1,0,8,334.0
2016,6,2178,7,23.0,6,3.0,1,0,6,413.0
2016,6,2179,7,22.0,6,3.0,1,0,6,428.0
2016,6,2178,7,21.5,6,3.0,1,1,6,439.0
1987,73,639,2,21.5,4,2.0,3,1,8,423.19047619047615
2016,6,486,7,27.0,4,2.0,1,1,6,343.0
2016,6,2498,7,25.0,4,2.0,1,0,6,358.0
2016,6,2166,7,27.0,4,2.0,1,0,6,340.0
2016,6,2493,7,26.5,4,2.0,1,0,8,336.0
2016,6,482,0,25.5,4,2.0,1,0,5,364.0
2016,6,2171,0,23.0,6,3.0,1,0,6,413.0
2016,6,2171,0,21.5,6,3.0,1,1,6,439.0
2016,6,482,0,27.0,4,2.0,1,1,6,343.0
2016,6,475,0,27.5,4,2.0,2,0,6,341.0
2016,6,2007,0,24.0,4,2.0,2,0,6,391.0
1985,93,1497,0,25.0,4,2.5,2,0,8,370.29166666666674
1987,119,2566,2,21.0,4,2.4,3,0,8,423.19047619047615
2016,6,2008,0,24.0,4,2.0,1,0,6,387.0
2016,124,1490,0,26.5,4,2.0,1,0,6,347.0
2016,124,1490,0,26.5,4,2.0,1,1,6,354.0
2016,28,1080,3,30.0,4,2.0,2,1,8,309.0
2016,28,1082,3,28.0,4,2.4,2,1,8,336.0
2016,113,1681,3,30.5,4,2.5,1,0,8,302.0
2016,113,1681,3,24.0,6,3.6,1,0,8,387.0
2016,6,495,5,24.0,6,3.0,1,0,6,397.0
2016,6,495,5,30.0,6,3.0,1,0,1,360.0
1987,119,2566,2,20.5,4,2.4,3,0,8,444.35
2016,58,1617,5,21.0,6,3.8,3,0,8,448.0
2016,6,2848,13,24.5,4,2.0,1,0,5,376.0
2016,22,2540,4,21.0,6,3.6,2,0,7,445.0
2016,28,1498,4,21.0,6,3.6,2,0,7,445.0
2016,45,1982,9,23.5,6,3.5,2,0,8,388.0
2016,45,1982,9,23.0,6,3.5,2,0,8,405.0
2016,56,944,9,25.5,4,2.4,2,1,8,353.0
2016,56,1971,9,24.0,4,2.0,2,0,8,378.0
2016,56,1971,9,25.5,4,2.4,2,1,8,353.0
2016,56,944,9,24.0,4,2.0,2,0,8,378.0
1987,119,2566,2,24.0,4,2.4,3,1,8,386.39130434782606
2016,6,2013,9,26.5,6,3.0,1,0,1,392.0
2016,6,2013,9,23.5,4,2.0,1,0,5,395.0
2016,6,2013,9,22.0,6,3.0,1,0,6,429.0
2016,6,2253,9,20.5,6,3.0,1,0,6,458.0
2016,45,1982,9,22.5,6,3.5,1,0,8,406.0
2016,45,1982,9,21.5,6,3.5,1,0,8,423.0
2016,56,944,9,21.5,4,2.4,1,0,8,418.0
2016,56,944,9,22.5,4,2.4,1,0,8,400.0
2016,56,944,9,24.5,4,2.4,1,1,8,370.0
1987,119,2566,2,26.0,4,2.4,3,1,8,355.48
2016,56,1971,9,21.5,4,2.4,1,0,8,418.0
2016,56,1971,9,22.5,4,2.4,1,0,8,400.0
2016,56,1971,9,24.5,4,2.4,1,1,8,370.0
2016,56,895,9,24.5,4,2.4,1,0,7,378.0
2016,113,1927,9,28.5,4,2.5,1,0,8,319.0
2016,113,1927,9,23.5,6,3.6,1,0,8,398.0
2016,20,2254,8,20.5,6,3.6,2,0,8,462.0
2016,21,1015,1,18.0,8,6.2,3,0,6,539.0
2016,21,1015,1,18.5,8,6.2,3,1,6,499.0
1987,119,2566,2,21.0,4,2.4,3,1,8,423.19047619047615
2016,21,1015,1,22.5,8,6.2,3,0,6,444.0
2016,21,1015,1,22.5,8,6.2,3,1,6,426.0
2016,86,1528,1,14.0,12,6.0,3,0,6,671.0
2016,47,1476,7,20.5,6,3.8,3,0,6,455.0
2016,17,2655,0,25.0,4,2.0,2,0,8,374.0
2016,17,2655,0,25.0,4,2.0,2,1,8,372.0
2016,17,2655,0,26.0,4,2.4,2,0,8,363.0
2016,21,2396,0,33.0,4,1.4,2,1,8,276.0
2016,21,2399,0,29.5,4,1.4,2,1,8,302.0
2016,21,2396,0,31.5,4,1.4,2,0,8,295.0
1987,119,2566,2,21.5,4,2.4,3,1,8,423.19047619047615
2016,21,2399,0,29.0,4,1.4,2,0,8,321.0
2016,21,2396,0,29.0,4,1.8,2,0,8,318.0
2016,21,2396,0,30.0,4,1.8,2,1,8,305.0
2016,17,1661,3,21.5,6,3.6,1,0,7,441.0
2016,17,2123,3,23.0,4,2.0,1,0,8,407.0
2016,17,2123,3,25.0,4,2.0,2,0,8,374.0
2016,17,2123,3,25.0,4,2.0,2,1,8,372.0
2016,17,1661,3,23.0,6,3.6,2,0,7,422.0
2016,17,1661,3,23.0,6,3.6,2,0,8,410.0
1987,119,2566,2,21.5,4,2.4,3,0,8,423.19047619047615
2016,17,2123,3,24.5,4,2.4,2,0,8,381.0
2016,21,1040,3,34.0,4,1.4,2,1,8,274.0
2016,21,2398,3,29.5,4,1.4,2,1,8,302.0
2016,21,1040,3,31.5,4,1.4,2,0,8,295.0
2016,21,1039,3,31.0,4,1.4,2,0,8,300.0
2016,21,2398,3,29.0,4,1.4,2,0,8,321.0
2016,21,1039,3,31.5,4,1.4,2,1,8,298.0
2016,21,1039,3,28.0,4,1.8,2,0,8,336.0
1987,119,2566,2,20.0,4,2.4,3,1,8,444.35
2016,20,2811,5,23.0,6,3.6,2,0,8,410.0
2016,20,2811,5,21.5,6,3.6,1,0,8,441.0
2016,21,1552,5,23.5,6,3.6,2,0,7,401.0
2016,21,1552,5,23.0,6,3.6,2,0,8,410.0
2016,47,2391,5,26.5,4,2.0,2,0,8,347.0
2016,47,2393,5,25.5,4,2.0,2,0,8,365.0
2016,47,2391,5,30.5,4,2.4,2,0,8,307.0
2016,47,2395,5,30.0,4,2.4,2,0,8,317.0
2016,47,2391,5,32.0,4,1.6,2,0,8,286.0
1987,119,2566,2,23.5,4,2.4,3,1,8,386.39130434782606
2016,47,1475,5,20.5,6,3.8,1,0,8,460.0
2016,47,1475,5,23.0,6,3.8,3,0,8,411.0
2016,21,2397,13,33.0,4,1.4,2,1,8,276.0
2016,21,2397,13,31.5,4,1.4,2,0,8,295.0
2016,21,2397,13,29.0,4,1.8,2,0,8,318.0
2016,21,2397,13,30.0,4,1.8,2,1,8,305.0
2016,97,14,10,21.5,6,3.6,3,0,8,426.0
2016,97,1999,6,24.5,4,2.4,2,0,8,374.0
2016,22,2540,4,21.0,6,3.6,2,0,8,445.0
2016,28,1498,4,21.0,6,3.6,2,0,8,445.0
1987,37,2118,2,24.5,4,2.3,1,1,1,424.16666666666674
2016,17,1204,9,29.0,4,1.4,2,0,8,320.0
2016,21,1215,9,26.5,4,2.4,2,0,8,347.0
2016,21,1215,9,26.5,4,2.4,2,0,7,347.0
2016,21,2560,9,30.0,4,1.4,2,0,8,310.0
2016,28,1602,9,22.0,4,2.4,2,0,8,420.0
2016,28,1602,9,21.0,6,3.6,2,0,7,457.0
2016,37,1220,9,27.0,4,1.6,2,0,8,338.0
2016,37,1220,9,25.0,4,2.0,2,0,8,365.0
2016,37,1220,9,26.0,4,2.5,2,0,8,357.0
2016,38,2522,9,26.5,4,2.4,2,0,8,347.0
1985,93,1497,0,26.0,4,2.5,2,1,8,355.48
1987,37,2118,2,22.5,4,2.3,1,1,8,403.95454545454544
2016,38,2522,9,26.5,4,2.4,2,0,7,347.0
2016,56,944,9,26.5,4,2.0,2,1,8,347.0
2016,56,1971,9,24.0,4,2.4,2,0,8,381.0
2016,56,1971,9,26.5,4,2.0,2,1,8,347.0
2016,56,944,9,24.0,4,2.4,2,0,8,381.0
2016,65,1769,9,24.5,4,2.0,2,0,8,387.0
2016,21,1215,9,19.5,6,3.6,1,0,8,482.0
2016,28,1602,9,20.0,6,3.6,1,0,8,470.0
2016,37,1220,9,25.5,4,1.6,1,0,8,359.0
2016,37,1220,9,24.5,4,2.0,1,0,8,381.0
1987,37,2118,2,17.5,6,2.9,1,0,8,522.7647058823529
2016,38,2522,9,19.5,6,3.6,1,0,8,482.0
2016,63,1101,9,23.0,4,2.0,1,0,6,401.0
2016,63,2106,9,25.0,4,2.0,1,0,6,372.0
2016,65,1769,9,22.5,4,2.0,1,0,8,413.0
2016,65,1769,9,22.0,4,2.3,1,0,8,422.0
2016,76,2227,1,23.5,6,3.0,3,0,6,392.0
2016,76,542,1,20.5,8,5.5,3,0,6,468.0
2016,76,545,1,23.5,8,5.5,3,0,6,401.0
2016,47,1476,7,20.5,6,3.8,3,1,6,456.0
1987,37,2118,2,18.0,6,2.9,1,1,8,493.72222222222223
2016,73,72,0,34.0,4,2.0,2,1,8,270.0
2016,73,72,0,35.0,4,2.0,2,0,8,266.0
2016,73,72,0,30.5,4,2.5,2,1,8,308.0
2016,73,72,0,33.0,4,2.5,2,0,8,282.0
2016,73,72,0,33.5,4,2.5,2,0,8,276.0
2016,76,2187,0,20.0,8,4.7,1,0,6,465.0
2016,76,783,0,22.0,8,4.7,3,0,6,433.0
2016,76,508,0,19.0,8,5.5,1,0,6,496.0
2016,76,780,0,25.0,6,3.0,3,0,6,375.0
2016,76,780,0,22.5,6,3.0,1,0,6,405.0
1987,52,1978,2,23.5,4,2.2,1,1,1,442.60869565217394
2016,28,1080,3,28.5,4,2.4,2,0,8,328.0
2016,28,1080,3,28.0,4,2.4,2,1,8,334.0
2016,28,1082,3,26.5,4,2.4,2,0,8,350.0
2016,28,1080,3,28.5,4,2.0,2,0,7,327.0
2016,73,73,3,34.0,4,2.0,2,1,8,275.0
2016,73,73,3,34.0,4,2.0,2,0,8,270.0
2016,73,73,3,29.5,4,2.5,2,1,8,310.0
2016,73,73,3,31.5,4,2.5,2,0,8,292.0
2016,73,73,3,33.0,4,2.5,2,0,8,281.0
2016,76,2185,5,21.5,8,4.7,3,0,6,444.0
1987,52,1978,2,19.0,4,2.3,1,1,8,493.72222222222223
2016,76,536,5,19.0,8,5.5,1,0,6,499.0
2016,76,2185,5,21.0,8,4.7,1,0,6,462.0
2016,97,12,10,17.0,8,5.7,3,0,4,558.0
2016,97,12,10,18.5,8,5.7,3,0,4,513.0
2016,97,12,10,21.0,6,3.6,3,0,7,451.0
2016,97,12,10,16.0,8,5.7,1,0,4,581.0
2016,97,12,10,18.0,8,5.7,1,0,4,527.0
2016,56,896,9,24.0,4,2.4,1,0,8,385.0
1987,52,1978,2,19.5,4,2.3,1,1,8,467.73684210526324
2016,56,897,9,22.0,4,2.4,1,0,8,411.0
2016,76,1431,8,20.0,6,3.5,1,0,6,456.0
2016,76,1431,8,20.0,6,3.5,1,0,5,456.0
2016,76,2231,1,20.0,8,4.7,3,0,6,465.0
2016,76,543,1,17.5,12,6.0,3,0,6,539.0
2016,76,2240,1,28.5,4,2.0,3,0,6,321.0
2016,76,2243,1,25.0,6,3.5,3,0,6,368.0
2016,69,990,7,29.0,4,2.0,2,0,6,316.0
2016,69,990,7,28.0,4,2.0,2,1,6,331.0
1987,113,689,2,23.5,4,1.8,1,1,8,386.39130434782606
2016,69,991,7,29.0,4,2.0,2,0,6,316.0
2016,69,991,7,28.0,4,2.0,2,1,6,331.0
2016,124,1212,7,26.0,4,2.0,2,0,6,354.0
2016,20,546,0,26.0,4,2.0,1,0,6,358.0
2016,76,538,0,19.0,8,5.5,1,0,6,490.0
2016,76,783,0,21.0,8,4.7,1,0,6,446.0
2016,69,971,0,27.0,4,1.6,2,0,6,332.0
2016,69,977,0,27.0,4,1.6,2,0,6,332.0
2016,82,2657,0,35.0,4,1.6,2,0,8,262.0
2016,82,2657,0,31.5,4,1.6,2,1,8,295.0
1987,113,689,2,23.5,4,1.8,1,1,8,386.39130434782606
2016,82,2657,0,30.5,4,1.6,2,0,8,306.0
2016,109,2860,0,26.5,4,2.5,2,1,8,342.0
2016,109,2860,0,26.5,4,2.5,2,0,8,342.0
2016,124,1459,0,29.0,4,2.0,2,0,8,319.0
2016,124,1459,0,29.5,4,2.0,2,1,8,311.0
2016,124,1486,0,30.0,4,1.8,2,0,8,309.0
2016,124,1486,0,30.5,4,1.8,2,1,8,305.0
2016,124,753,0,26.5,4,2.0,2,0,6,349.0
2016,124,753,0,26.5,4,2.0,2,1,6,360.0
2016,124,754,0,21.0,6,3.6,1,0,8,446.0
1987,21,1186,10,18.0,6,4.3,3,0,8,493.72222222222223
2016,20,790,3,25.0,4,2.0,1,0,6,372.0
2016,22,34,3,29.5,4,2.4,2,0,8,326.0
2016,22,34,3,29.5,4,2.4,2,0,7,326.0
2016,22,34,3,23.0,6,3.6,1,0,7,405.0
2016,6,495,5,18.0,12,6.3,1,0,6,534.0
2016,20,2811,5,19.5,6,3.6,1,0,6,485.0
2016,124,1491,13,29.5,4,1.8,2,0,8,310.0
2016,124,1491,13,30.0,4,1.8,2,1,8,313.0
2016,21,933,2,22.5,4,2.5,3,1,8,408.0
1987,21,1186,10,19.0,6,4.3,3,0,8,493.72222222222223
2016,21,933,2,23.0,4,2.5,3,0,8,400.0
2016,21,933,2,21.5,6,3.6,3,0,8,427.0
2016,38,820,2,22.5,4,2.5,3,1,8,408.0
2016,38,820,2,23.0,4,2.5,3,0,8,400.0
2016,38,820,2,21.5,6,3.6,3,0,8,427.0
2016,21,933,2,21.5,4,2.5,1,0,8,427.0
2016,21,933,2,20.5,6,3.6,1,0,8,450.0
2016,97,12,10,19.5,6,3.6,1,0,7,475.0
2016,21,934,6,16.0,6,3.6,3,0,8,555.0
1985,93,1497,0,21.0,6,3.0,2,0,8,444.35
1987,21,1186,10,14.5,8,5.0,3,0,8,634.7857142857142
2016,38,821,6,16.0,6,3.6,3,0,8,555.0
2016,21,1215,9,20.5,6,3.6,2,0,8,459.0
2016,38,2522,9,20.5,6,3.6,2,0,8,459.0
2016,56,895,9,25.0,6,3.2,2,0,8,377.0
2016,124,2528,9,23.5,4,2.0,2,0,6,393.0
2016,38,820,2,21.5,4,2.5,1,0,8,427.0
2016,38,820,2,20.5,6,3.6,1,0,8,450.0
2016,56,895,9,23.5,6,3.2,1,0,8,388.0
2016,56,896,9,22.5,6,3.2,1,0,8,414.0
2016,56,897,9,22.5,6,3.2,1,0,8,408.0
1987,21,1186,10,17.5,8,5.0,3,0,8,522.7647058823529
2016,124,2529,9,23.0,4,2.0,1,0,6,395.0
2016,21,2507,8,19.5,8,5.3,3,0,7,481.0
2016,21,2457,8,19.5,8,5.3,3,0,7,489.0
2016,21,2507,8,19.5,8,5.3,3,0,8,480.0
2016,21,2457,8,19.5,8,5.3,3,0,8,480.0
2016,38,2820,8,19.5,8,5.3,3,0,7,489.0
2016,38,2821,8,19.5,8,5.3,3,0,7,489.0
2016,38,2820,8,19.5,8,5.3,3,0,8,480.0
2016,38,2821,8,19.5,8,5.3,3,0,8,480.0
2016,76,1431,8,20.5,6,3.5,3,0,6,440.0
1987,21,2045,10,16.0,6,4.3,3,0,8,555.4375
2016,21,2509,8,19.0,8,5.3,1,0,7,498.0
2016,21,2459,8,18.5,8,5.3,1,0,7,498.0
2016,21,2509,8,19.0,8,5.3,1,0,8,498.0
2016,21,2459,8,18.5,8,5.3,1,0,8,498.0
2016,38,2827,8,18.5,8,5.3,1,0,7,498.0
2016,38,2826,8,19.0,8,5.3,1,0,7,498.0
2016,38,2827,8,18.5,8,5.3,1,0,8,498.0
2016,38,2826,8,19.0,8,5.3,1,0,8,498.0
2016,63,2101,8,16.5,8,5.0,1,0,6,570.0
2016,63,2112,8,16.5,8,5.0,1,0,6,570.0
1987,21,2045,10,17.5,6,4.3,3,0,8,522.7647058823529
2016,63,2101,8,20.0,6,3.0,1,0,6,468.0
2016,63,2112,8,20.0,6,3.0,1,0,6,468.0
2016,63,2115,8,16.5,8,5.0,1,0,6,552.0
2016,63,2115,8,20.0,6,3.0,1,0,6,468.0
2016,76,1420,8,22.5,6,3.0,1,0,1,469.0
2016,124,2538,8,24.5,6,3.0,1,0,1,434.0
2016,28,2667,1,16.5,10,8.4,3,1,6,579.0
2016,12,953,7,16.0,12,6.0,1,0,6,604.0
2016,10,50,7,27.5,4,2.0,3,1,6,340.0
2016,10,50,7,28.5,4,2.0,1,0,6,335.0
1987,21,2045,10,17.0,6,4.3,3,1,8,522.7647058823529
2016,10,51,7,27.5,4,2.0,1,0,6,340.0
2016,10,1724,7,25.0,6,3.0,3,0,6,372.0
2016,10,1724,7,23.0,6,3.0,3,1,6,396.0
2016,10,1725,7,22.5,6,3.0,3,1,6,410.0
2016,10,203,7,26.5,4,2.0,1,0,6,356.0
2016,10,210,7,24.5,6,3.0,1,0,6,384.0
2016,124,669,7,28.5,4,1.8,2,0,8,320.0
2016,124,669,7,27.0,4,2.0,2,1,8,343.0
2016,12,952,0,16.5,12,6.0,1,0,6,580.0
2016,10,145,0,27.5,4,2.0,3,1,6,340.0
1987,21,2045,10,17.0,6,4.3,3,1,8,555.4375
