year,make,model,vehicle_class,combMPG,cylinders,displacement,drive,tran_type,fuel_type,co2
1995,1,310,6,18.5,6,4.3,3,1,6,493.72222222222223
1995,1,1057,6,12.5,8,5.7,3,0,8,740.5833333333335
1995,1,727,6,19.0,6,3.1,2,0,8,493.72222222222223
1995,1,727,6,19.0,6,3.8,2,0,8,493.72222222222223
1995,7,832,6,15.5,6,3.0,3,0,8,592.4666666666667
1995,7,832,6,15.5,6,3.0,3,1,8,592.4666666666667
1995,7,854,6,18.5,6,3.0,2,0,8,493.72222222222223
1995,2,408,6,20.5,4,2.5,2,0,8,444.35
1995,2,408,6,20.0,6,3.0,2,0,8,467.73684210526324
1985,3,723,7,27.5,4,1.5,2,1,8,329.1481481481481
1995,2,408,6,19.0,6,3.3,2,0,8,493.72222222222223
1995,2,408,6,19.0,6,3.3,2,0,8,493.72222222222223
1995,2,409,6,20.5,4,2.5,2,0,8,444.35
1995,2,409,6,22.5,4,2.5,2,1,8,403.95454545454544
1995,2,409,6,20.0,6,3.0,2,0,8,467.73684210526324
1995,2,409,6,20.0,6,3.0,2,0,8,467.73684210526324
1995,2,409,6,19.0,6,3.3,2,0,8,493.72222222222223
1995,2,409,6,19.0,6,3.3,2,0,8,493.72222222222223
1995,2,409,6,18.0,6,3.8,2,0,8,522.7647058823529
1995,3,565,6,16.5,6,4.0,3,0,8,555.4375
1995,3,565,6,18.5,6,4.0,3,1,8,493.72222222222223
1995,3,1138,6,19.5,6,3.0,2,0,8,467.73684210526324
1995,3,1138,6,18.5,6,3.8,2,0,8,493.72222222222223
1995,3,1140,6,19.5,6,3.0,2,0,8,467.73684210526324
1995,3,1140,6,18.5,6,3.8,2,0,8,493.72222222222223
1995,4,1185,6,12.5,8,5.7,3,0,8,740.5833333333335
1995,4,695,6,17.5,6,4.3,3,0,6,522.7647058823529
1995,4,695,6,18.5,6,4.3,3,1,6,493.72222222222223
1985,6,451,7,22.0,4,2.0,2,0,8,403.95454545454544
1995,8,130,6,17.0,6,3.0,3,0,8,522.7647058823529
1995,1,310,6,17.0,6,4.3,1,0,6,555.4375
1995,1,310,6,17.5,6,5.2,1,1,6,522.7647058823529
1995,1,1042,6,12.5,8,5.7,1,0,8,740.5833333333335
1995,1,1057,6,12.5,8,5.7,1,0,8,740.5833333333335
1995,1,1057,6,13.0,8,5.7,1,1,8,740.5833333333335
1985,6,451,7,25.0,4,2.0,2,1,8,370.29166666666674
1995,1,1057,6,14.5,8,6.5,1,0,1,727.1428571428571
1995,7,832,6,15.5,6,3.0,1,0,8,592.4666666666667
1995,7,832,6,15.5,6,3.0,1,1,8,592.4666666666667
1995,2,409,6,17.5,6,3.3,1,0,8,522.7647058823529
1995,2,409,6,17.5,6,3.8,1,0,8,522.7647058823529
1985,6,789,7,27.0,4,1.5,2,0,8,329.1481481481481
1995,3,313,6,14.5,8,5.0,1,0,8,634.7857142857142
1995,3,313,6,14.0,8,5.0,1,1,8,634.7857142857142
1995,3,313,6,13.5,8,5.8,1,0,8,683.6153846153846
1985,6,789,7,33.5,4,1.5,2,1,8,269.3030303030303
1995,3,565,6,16.0,6,4.0,1,0,8,592.4666666666667
1995,3,565,6,17.5,6,4.0,1,1,8,522.7647058823529
1995,4,695,6,17.0,6,4.3,1,0,6,555.4375
1995,4,695,6,17.5,6,5.2,1,1,6,522.7647058823529
1995,4,1042,6,12.5,8,5.7,1,0,8,740.5833333333335
1995,4,1185,6,12.5,8,5.7,1,0,8,740.5833333333335
1995,4,1185,6,13.0,8,5.7,1,1,8,740.5833333333335
1985,6,1094,7,22.0,4,2.0,2,0,8,403.95454545454544
1995,4,1185,6,14.5,8,6.5,1,0,1,727.1428571428571
1985,6,1094,7,25.0,4,2.0,2,1,8,370.29166666666674
1995,6,794,6,15.5,6,3.0,1,0,8,592.4666666666667
1995,6,794,6,15.5,6,3.0,1,0,8,592.4666666666667
1995,6,794,6,15.5,6,3.0,1,1,8,592.4666666666667
1995,6,794,6,15.5,6,3.0,1,1,8,592.4666666666667
1995,6,794,6,14.5,6,3.5,1,0,6,634.7857142857142
1985,3,723,7,31.0,4,1.5,2,1,8,296.23333333333335
1995,8,722,6,13.0,6,4.5,1,0,8,683.6153846153846
1995,8,130,6,18.5,4,2.4,1,1,8,493.72222222222223
1995,8,130,6,13.5,6,3.0,1,0,8,683.6153846153846
1995,8,130,6,14.5,6,3.0,1,1,8,634.7857142857142
1995,2,480,6,16.0,6,3.9,3,0,8,592.4666666666667
1995,2,480,6,14.0,8,5.2,3,0,8,634.7857142857142
1996,0,1200,1,24.5,4,1.9,3,0,6,386.39130434782606
1996,0,1200,1,24.5,4,1.9,3,1,6,386.39130434782606
1996,1,463,1,19.0,8,5.7,3,0,8,493.72222222222223
1996,1,463,1,19.5,8,5.7,3,1,6,493.72222222222223
1996,7,42,1,19.0,6,3.0,3,0,6,493.72222222222223
1996,7,42,1,19.0,6,3.0,3,0,6,493.72222222222223
1996,7,42,1,19.5,6,3.0,3,1,6,467.73684210526324
1996,7,42,1,19.0,6,3.0,3,1,6,493.72222222222223
1996,2,1131,1,15.5,10,8.0,3,1,6,634.7857142857142
1996,5,923,1,18.5,6,3.2,3,0,6,493.72222222222223
1996,5,926,1,18.5,8,5.0,3,0,6,522.7647058823529
1996,5,929,1,15.5,12,6.0,3,0,6,634.7857142857142
1996,0,44,7,23.5,4,1.9,3,0,6,403.95454545454544
1996,0,44,7,24.5,4,1.9,3,1,6,386.39130434782606
1996,0,74,7,21.0,6,2.8,3,0,6,444.35
1996,0,74,7,22.0,6,2.8,3,1,6,423.19047619047615
1996,7,23,7,21.0,4,2.4,3,0,6,444.35
1996,7,23,7,22.5,4,2.4,3,1,6,403.95454545454544
1996,6,540,7,21.0,4,2.0,2,0,6,444.35
1996,6,540,7,24.5,4,2.0,2,1,6,386.39130434782606
1996,6,540,7,22.0,4,2.4,2,0,8,444.35
1996,6,540,7,23.0,4,2.4,2,1,8,403.95454545454544
1996,8,421,7,22.0,4,2.2,2,0,8,423.19047619047615
1996,8,421,7,22.5,4,2.2,2,1,8,403.95454545454544
1996,8,824,7,27.5,4,1.5,2,0,8,329.1481481481481
1996,8,824,7,29.0,4,1.5,2,1,8,317.39285714285717
1996,8,1049,7,19.0,6,3.0,3,0,6,493.72222222222223
1996,8,1049,7,19.5,6,3.0,3,0,6,467.73684210526324
1996,8,1049,7,19.0,6,3.0,3,1,6,493.72222222222223
1996,0,740,7,22.0,6,3.2,3,1,6,423.19047619047615
1996,0,46,7,23.5,4,1.9,3,0,6,403.95454545454544
1996,0,46,7,24.5,4,1.9,3,1,6,386.39130434782606
1996,0,79,7,21.0,6,2.8,3,0,6,444.35
1996,0,79,7,22.0,6,2.8,3,1,6,423.19047619047615
1996,0,209,7,16.5,8,4.4,3,0,6,592.4666666666667
1996,0,210,7,15.5,12,5.4,3,0,6,592.4666666666667
1996,1,391,7,21.5,6,3.8,3,0,8,444.35
1996,1,391,7,22.5,6,3.8,3,1,8,444.35
1996,1,391,7,19.0,8,5.7,3,0,8,493.72222222222223
1996,1,391,7,19.5,8,5.7,3,1,8,493.72222222222223
1996,7,978,7,28.5,4,1.6,2,0,8,317.39285714285717
1996,7,978,7,31.0,4,1.6,2,1,8,306.44827586206895
1996,7,978,7,24.5,4,2.0,2,0,8,386.39130434782606
1996,7,978,7,25.0,4,2.0,2,1,8,370.29166666666674
1996,7,42,7,19.0,6,3.0,3,0,6,493.72222222222223
1996,7,42,7,19.5,6,3.0,3,1,6,467.73684210526324
1996,2,1039,7,19.0,6,3.0,2,0,8,493.72222222222223
1996,2,1039,7,19.0,6,3.0,2,0,6,493.72222222222223
1996,2,1039,7,20.0,6,3.0,2,1,6,467.73684210526324
1996,2,1039,7,19.5,6,3.0,2,1,8,467.73684210526324
1996,2,1039,7,19.0,6,3.0,1,1,6,493.72222222222223
1996,3,281,7,33.5,4,1.3,2,1,8,269.3030303030303
1996,3,281,7,28.0,4,1.3,2,0,8,317.39285714285717
1996,3,798,7,22.5,6,3.8,3,0,8,423.19047619047615
1996,3,798,7,22.5,6,3.8,3,1,8,423.19047619047615
1996,3,798,7,18.5,8,4.6,3,0,8,493.72222222222223
1996,3,798,7,20.5,8,4.6,3,1,8,467.73684210526324
1996,3,798,7,20.0,8,4.6,3,1,6,467.73684210526324
1996,3,848,7,24.0,4,2.0,2,0,8,386.39130434782606
1985,3,798,7,21.0,4,2.3,3,0,8,444.35
1996,3,848,7,26.5,4,2.0,2,1,8,355.48
1996,3,848,7,21.0,6,2.5,2,0,6,444.35
1996,3,848,7,21.0,6,2.5,2,1,6,423.19047619047615
1996,6,539,7,20.0,4,2.0,1,0,6,467.73684210526324
1996,6,539,7,22.5,4,2.0,2,0,8,423.19047619047615
1996,6,539,7,21.0,4,2.0,2,0,6,444.35
1996,6,539,7,22.5,4,2.0,1,1,6,423.19047619047615
1996,6,539,7,24.0,4,2.0,2,1,8,386.39130434782606
1996,6,539,7,25.0,4,2.0,2,1,6,370.29166666666674
1996,6,789,7,26.5,4,1.5,2,0,8,341.8076923076923
1996,6,789,7,31.5,4,1.5,2,1,8,286.67741935483866
1996,6,789,7,26.5,4,1.8,2,0,8,355.48
1996,6,789,7,26.5,4,1.8,2,1,8,355.48
1996,6,26,7,19.0,6,3.0,2,0,6,493.72222222222223
1996,6,26,7,20.0,6,3.0,2,1,6,467.73684210526324
1996,6,26,7,19.0,6,3.0,1,1,6,493.72222222222223
1996,6,27,7,19.0,6,3.0,2,0,6,493.72222222222223
1996,6,27,7,19.0,6,3.0,1,1,6,493.72222222222223
1985,8,456,7,26.5,4,1.6,3,0,8,341.8076923076923
1985,8,1068,7,32.5,4,1.5,2,1,8,277.71875
1996,8,420,7,27.0,4,1.8,2,0,8,341.8076923076923
1996,8,420,7,28.0,4,1.8,2,1,8,329.1481481481481
1996,8,420,7,22.5,4,2.2,2,0,8,403.95454545454544
1996,8,420,7,22.5,4,2.2,2,1,8,403.95454545454544
1996,8,1068,7,29.5,4,1.5,2,0,8,306.44827586206895
1996,8,1068,7,30.5,4,1.5,2,0,8,306.44827586206895
1996,8,1068,7,32.5,4,1.5,2,1,8,277.71875
1985,8,1068,7,30.0,4,1.5,2,1,8,306.44827586206895
1996,8,1068,7,31.0,4,1.5,2,1,8,296.23333333333335
1996,9,388,7,22.5,4,2.0,2,0,8,403.95454545454544
1996,9,388,7,24.0,4,2.0,2,1,8,386.39130434782606
1996,0,49,0,24.5,4,1.9,3,0,6,386.39130434782606
1996,0,49,0,24.5,4,1.9,3,1,6,386.39130434782606
1996,1,309,0,25.0,4,2.2,2,0,8,370.29166666666674
1996,1,309,0,27.5,4,2.2,2,1,8,341.8076923076923
1996,1,309,0,22.5,6,3.1,2,0,8,423.19047619047615
1996,1,413,0,25.0,4,2.2,2,0,8,370.29166666666674
1996,1,413,0,26.5,4,2.2,2,0,8,355.48
1996,1,413,0,27.5,4,2.2,2,1,8,341.8076923076923
1996,1,413,0,24.0,4,2.4,2,0,8,386.39130434782606
1996,1,413,0,25.0,4,2.4,2,1,8,386.39130434782606
1996,1,462,0,25.0,4,2.2,2,0,8,370.29166666666674
1996,1,462,0,22.5,6,3.1,2,0,8,423.19047619047615
1996,7,274,0,22.0,4,2.4,2,0,8,423.19047619047615
1996,7,274,0,24.5,4,2.4,2,1,8,370.29166666666674
1985,3,798,7,24.0,4,2.3,3,1,8,386.39130434782606
1996,2,289,0,22.5,4,2.0,2,0,8,423.19047619047615
1996,2,289,0,24.0,4,2.0,2,1,8,386.39130434782606
1996,2,289,0,21.5,6,2.5,2,0,8,444.35
1996,2,809,0,26.0,4,2.0,2,0,8,355.48
1996,2,809,0,29.5,4,2.0,2,1,8,317.39285714285717
1996,3,450,0,24.5,4,2.0,2,0,8,386.39130434782606
1996,3,450,0,26.0,4,2.0,2,1,8,355.48
1996,3,450,0,22.5,6,2.5,2,0,8,423.19047619047615
1996,3,450,0,23.0,6,2.5,2,1,8,403.95454545454544
1996,3,555,0,23.5,4,1.8,2,0,8,403.95454545454544
1996,3,555,0,25.0,4,1.8,2,1,8,370.29166666666674
1996,3,555,0,25.5,4,1.9,2,0,8,355.48
1996,3,555,0,30.5,4,1.9,2,1,8,296.23333333333335
1996,5,321,0,24.0,4,2.2,3,0,6,386.39130434782606
1996,5,332,0,20.5,6,2.8,3,0,6,467.73684210526324
1996,5,344,0,18.0,6,3.6,3,0,6,493.72222222222223
1996,5,499,0,28.0,6,3.0,3,0,1,377.03703703703695
1996,5,501,0,20.5,6,3.2,3,0,6,467.73684210526324
1996,5,906,0,17.0,8,5.0,3,0,6,555.4375
1996,5,916,0,15.0,12,6.0,3,0,6,634.7857142857142
1996,6,485,0,19.0,6,3.0,2,0,6,493.72222222222223
1996,6,485,0,19.5,6,3.0,2,0,6,467.73684210526324
1996,6,663,0,22.5,4,2.4,2,0,8,403.95454545454544
1996,6,663,0,24.5,4,2.4,2,1,8,386.39130434782606
1996,8,452,0,25.0,4,1.6,2,0,8,355.48
1996,8,452,0,29.0,4,1.6,2,1,8,306.44827586206895
1996,8,452,0,27.0,4,1.8,2,0,8,341.8076923076923
1996,8,452,0,28.0,4,1.8,2,1,8,329.1481481481481
1996,9,672,0,39.0,4,1.9,2,1,1,267.8947368421053
1996,9,672,0,22.5,4,2.0,2,0,8,403.95454545454544
1996,9,672,0,24.0,4,2.0,2,1,8,386.39130434782606
1996,9,661,0,20.5,6,2.8,2,1,8,467.73684210526324
1996,9,686,0,39.0,4,1.9,2,1,1,267.8947368421053
1996,9,686,0,22.5,4,2.0,2,0,8,403.95454545454544
1996,9,686,0,24.0,4,2.0,2,1,8,386.39130434782606
1996,9,690,0,19.5,6,2.8,2,0,8,467.73684210526324
1996,9,690,0,20.5,6,2.8,2,1,8,467.73684210526324
1985,3,798,7,20.5,4,2.3,3,1,8,467.73684210526324
1985,1,413,0,22.5,4,2.0,2,0,8,403.95454545454544
1996,1,729,3,22.0,6,3.1,2,0,8,423.19047619047615
1996,1,729,3,19.5,6,3.4,2,0,8,493.72222222222223
1985,1,413,0,25.5,4,2.0,2,1,8,355.48
1996,7,777,3,22.0,6,3.0,2,0,6,423.19047619047615
1996,7,777,3,22.0,6,3.0,2,1,6,423.19047619047615
1996,2,1040,3,23.5,4,2.0,2,0,8,403.95454545454544
1996,2,1040,3,27.5,4,2.0,2,1,8,341.8076923076923
1996,2,1040,3,22.0,4,2.4,2,0,8,423.19047619047615
1996,2,1040,3,21.5,6,2.5,2,0,8,444.35
1996,2,1040,3,22.0,6,2.5,2,0,8,423.19047619047615
1996,3,1062,3,22.0,6,3.0,2,0,8,423.19047619047615
1985,1,413,0,25.0,4,2.0,2,1,8,370.29166666666674
1996,3,1062,3,22.0,6,3.0,2,0,8,423.19047619047615
1996,3,1062,3,20.5,6,3.0,2,0,8,444.35
1996,3,1063,3,19.5,8,3.4,2,0,6,493.72222222222223
1996,3,1072,3,20.5,6,3.8,3,0,8,467.73684210526324
1996,3,1072,3,19.0,8,4.6,3,0,8,493.72222222222223
1985,1,413,0,19.0,6,2.8,2,0,8,493.72222222222223
1985,1,413,0,18.5,6,2.8,2,1,8,493.72222222222223
1985,7,777,0,19.5,6,3.0,2,1,8,467.73684210526324
1996,8,392,3,21.5,4,2.2,2,0,8,423.19047619047615
1996,8,392,3,24.0,4,2.2,2,1,8,386.39130434782606
1996,8,392,3,22.0,6,3.0,2,0,8,423.19047619047615
1985,7,1035,0,23.5,4,2.0,2,0,8,386.39130434782606
1996,9,826,3,36.0,4,1.9,2,1,1,290.85714285714283
1996,9,826,3,21.5,4,2.0,2,0,8,444.35
1996,9,826,3,22.0,4,2.0,2,1,8,423.19047619047615
1996,9,826,3,19.5,6,2.8,2,0,8,493.72222222222223
1996,9,826,3,20.5,6,2.8,2,1,8,467.73684210526324
1996,0,196,5,18.5,8,4.4,3,0,6,493.72222222222223
1996,0,203,5,16.0,12,5.4,3,0,6,592.4666666666667
1985,7,1035,0,26.5,4,2.0,2,1,8,341.8076923076923
1996,1,405,5,20.0,8,4.3,3,0,8,467.73684210526324
1996,1,405,5,19.5,8,5.7,3,0,8,493.72222222222223
1996,2,685,5,20.5,6,3.3,2,0,8,444.35
1985,2,818,0,31.5,4,1.6,2,1,8,296.23333333333335
1996,2,685,5,19.5,6,3.5,2,0,8,493.72222222222223
1996,2,685,5,20.0,6,3.5,2,0,8,467.73684210526324
1996,3,468,5,19.0,8,4.6,3,0,8,493.72222222222223
1996,3,468,5,19.5,8,4.6,3,0,0,393.8625
1996,3,469,5,18.0,8,4.6,3,0,8,522.7647058823529
1985,2,818,0,21.5,4,2.2,2,0,8,423.19047619047615
1996,5,899,5,18.5,6,3.2,3,0,6,493.72222222222223
1996,5,899,5,18.5,6,3.2,3,0,6,493.72222222222223
1996,5,902,5,17.0,8,4.2,3,0,6,555.4375
1996,5,905,5,16.5,8,5.0,3,0,6,555.4375
1996,5,915,5,14.0,12,6.0,3,0,6,634.7857142857142
1996,8,287,5,22.0,6,3.0,2,0,8,423.19047619047615
1985,3,798,7,18.5,6,3.8,3,0,8,493.72222222222223
1985,2,818,0,26.5,4,2.2,2,1,8,355.48
1996,3,557,13,25.5,4,1.9,2,0,8,355.48
1996,3,557,13,30.5,4,1.9,2,1,8,296.23333333333335
1985,2,818,0,22.5,4,2.2,2,1,6,423.19047619047615
1996,8,457,13,27.0,4,1.8,2,0,8,341.8076923076923
1996,8,457,13,28.0,4,1.8,2,1,8,329.1481481481481
1985,3,555,0,27.5,4,1.6,2,1,8,329.1481481481481
1996,3,1064,12,21.0,6,3.0,2,0,8,444.35
1996,3,1064,12,21.5,6,3.0,2,0,8,444.35
1985,3,555,0,27.0,4,1.6,2,1,8,341.8076923076923
1996,6,569,12,21.0,4,2.4,2,0,8,444.35
1985,3,555,0,28.5,4,1.9,2,1,8,329.1481481481481
1996,8,396,12,21.5,4,2.2,2,0,8,423.19047619047615
1996,8,396,12,22.0,6,3.0,2,0,8,423.19047619047615
1996,9,829,12,36.0,4,1.9,2,1,1,290.85714285714283
1996,9,829,12,19.5,6,2.8,2,0,8,493.72222222222223
1996,9,829,12,20.5,6,2.8,2,1,8,467.73684210526324
1996,1,406,12,19.5,8,5.7,3,0,8,493.72222222222223
1985,3,555,0,28.5,4,1.9,2,1,8,329.1481481481481
1996,1,891,2,21.5,4,2.2,3,0,8,444.35
1996,1,891,2,23.5,4,2.2,3,1,8,386.39130434782606
1996,1,891,2,20.0,6,4.3,3,0,8,467.73684210526324
1996,1,891,2,19.5,6,4.3,3,1,8,467.73684210526324
1996,7,1095,2,19.0,4,2.4,3,0,8,467.73684210526324
1996,7,1095,2,21.5,4,2.4,3,1,8,423.19047619047615
1996,4,1021,2,21.5,4,2.2,3,0,8,444.35
1996,4,1021,2,23.5,4,2.2,3,1,8,386.39130434782606
1996,4,1021,2,19.5,6,4.3,3,0,8,467.73684210526324
1996,4,1021,2,19.5,6,4.3,3,1,8,467.73684210526324
1985,3,1066,0,24.0,4,2.3,2,0,8,386.39130434782606
1996,6,1095,2,18.5,4,2.4,3,0,8,493.72222222222223
1996,6,1095,2,20.5,4,2.4,3,1,8,444.35
1996,8,1055,2,21.0,4,2.4,3,0,8,423.19047619047615
1996,8,1055,2,23.0,4,2.4,3,1,8,403.95454545454544
1996,8,1055,2,18.5,6,3.4,3,0,8,493.72222222222223
1996,8,1055,2,19.0,6,3.4,3,1,8,493.72222222222223
1996,1,319,10,17.5,6,4.3,3,0,8,522.7647058823529
1996,1,319,10,18.5,6,4.3,3,1,8,493.72222222222223
1996,1,319,10,16.0,8,5.0,3,0,8,592.4666666666667
1985,3,1066,0,25.5,4,2.3,2,1,8,370.29166666666674
1996,1,319,10,16.5,8,5.0,3,1,8,555.4375
1996,1,319,10,15.5,8,5.7,3,0,8,592.4666666666667
1996,1,319,10,15.5,8,5.7,3,1,8,592.4666666666667
1996,1,319,10,17.0,8,6.5,3,0,1,636.25
1996,1,838,10,15.5,8,5.0,3,0,8,592.4666666666667
1996,1,838,10,16.0,8,5.0,3,1,8,592.4666666666667
1996,1,838,10,15.0,8,5.7,3,0,8,592.4666666666667
1996,1,838,10,13.5,8,5.7,3,1,8,683.6153846153846
1996,1,838,10,16.5,8,6.5,3,0,1,636.25
1996,2,479,10,21.0,4,2.5,3,1,8,444.35
1985,3,1066,0,23.5,4,2.3,2,1,8,403.95454545454544
1996,2,479,10,16.5,6,3.9,3,0,8,555.4375
1996,2,479,10,17.5,6,3.9,3,1,8,522.7647058823529
1996,2,479,10,15.0,8,5.2,3,0,8,634.7857142857142
1996,2,479,10,16.0,8,5.2,3,1,8,592.4666666666667
1996,2,878,10,15.0,6,3.9,3,0,8,634.7857142857142
1996,2,878,10,17.0,6,3.9,3,1,8,555.4375
1996,2,878,10,14.0,8,5.2,3,0,8,634.7857142857142
1996,2,878,10,15.0,8,5.2,3,1,8,592.4666666666667
1996,2,878,10,13.5,8,5.9,3,0,8,683.6153846153846
1996,2,879,10,14.0,8,5.2,3,0,8,634.7857142857142
1985,3,1072,0,20.5,4,2.3,3,1,8,467.73684210526324
1996,2,879,10,13.0,8,5.2,3,1,8,683.6153846153846
1996,2,879,10,13.5,8,5.9,3,0,8,683.6153846153846
1996,2,879,10,13.0,8,5.9,3,1,8,740.5833333333335
1996,3,585,10,14.5,6,4.9,3,0,8,634.7857142857142
1996,3,585,10,16.0,6,4.9,3,1,8,592.4666666666667
1996,3,585,10,14.5,8,5.0,3,0,8,634.7857142857142
1996,3,585,10,15.5,8,5.0,3,1,8,592.4666666666667
1996,3,585,10,13.5,8,5.8,3,0,8,683.6153846153846
1996,3,603,10,14.0,6,4.9,3,0,8,683.6153846153846
1996,3,603,10,15.0,6,4.9,3,1,8,634.7857142857142
1985,3,537,1,27.0,4,1.6,2,1,8,341.8076923076923
1985,3,798,7,18.5,8,5.0,3,1,8,522.7647058823529
1985,3,1072,0,18.0,6,3.8,3,0,8,493.72222222222223
1996,3,603,10,14.5,8,5.0,3,0,8,634.7857142857142
1996,3,603,10,15.0,8,5.0,3,1,8,634.7857142857142
1996,3,603,10,13.5,8,5.8,3,0,8,683.6153846153846
1996,3,885,10,20.5,4,2.3,3,0,8,444.35
1996,3,885,10,21.5,4,2.3,3,1,8,423.19047619047615
1996,3,885,10,19.0,6,3.0,3,0,8,493.72222222222223
1996,3,885,10,20.0,6,3.0,3,1,8,467.73684210526324
1996,3,885,10,18.0,6,4.0,3,0,8,522.7647058823529
1996,3,885,10,18.5,6,4.0,3,1,8,493.72222222222223
1996,4,984,10,17.5,6,4.3,3,0,8,522.7647058823529
1985,3,1072,0,20.0,6,3.8,3,0,8,467.73684210526324
1996,4,984,10,18.5,6,4.3,3,1,8,493.72222222222223
1996,4,984,10,15.5,8,5.0,3,0,8,592.4666666666667
1996,4,984,10,16.5,8,5.0,3,1,8,555.4375
1996,4,984,10,15.5,8,5.7,3,0,8,592.4666666666667
1996,4,984,10,15.5,8,5.7,3,1,8,592.4666666666667
1996,4,984,10,17.0,8,6.5,3,0,1,636.25
1996,4,985,10,15.5,8,5.0,3,0,8,592.4666666666667
1996,4,985,10,16.0,8,5.0,3,1,8,592.4666666666667
1996,4,985,10,14.5,8,5.7,3,0,8,634.7857142857142
1996,4,985,10,13.5,8,5.7,3,1,8,683.6153846153846
1985,5,134,0,14.0,8,5.0,3,0,8,634.7857142857142
1996,4,985,10,16.5,8,6.5,3,0,1,636.25
1996,8,1052,10,18.5,4,2.7,3,0,8,493.72222222222223
1996,8,1052,10,20.5,4,2.7,3,1,8,444.35
1996,8,1052,10,17.0,6,3.4,3,0,8,522.7647058823529
1996,8,1052,10,17.5,6,3.4,3,1,8,522.7647058823529
1996,1,706,10,17.0,6,4.3,1,0,8,555.4375
1996,1,706,10,16.5,6,4.3,1,1,8,555.4375
1996,1,706,10,15.0,8,5.0,1,0,8,634.7857142857142
1996,1,706,10,15.0,8,5.0,1,1,8,634.7857142857142
1996,1,706,10,14.0,8,5.7,1,0,8,634.7857142857142
1996,1,706,10,14.5,8,5.7,1,1,8,634.7857142857142
1996,1,706,10,15.5,8,6.5,1,0,1,678.6666666666666
1996,1,891,10,17.5,6,4.3,1,0,8,522.7647058823529
1996,1,891,10,17.5,6,4.3,1,1,8,522.7647058823529
1996,7,1095,10,16.5,4,2.4,1,1,8,555.4375
1996,2,479,10,15.0,6,3.9,1,0,8,634.7857142857142
1996,2,479,10,15.5,6,3.9,1,1,8,592.4666666666667
1996,2,479,10,14.0,8,5.2,1,0,8,683.6153846153846
1996,2,479,10,14.5,8,5.2,1,1,8,634.7857142857142
1996,2,878,10,13.0,8,5.2,1,0,8,740.5833333333335
1996,2,878,10,14.0,8,5.2,1,1,8,634.7857142857142
1996,2,878,10,12.0,8,5.9,1,0,8,740.5833333333335
1996,2,879,10,13.0,8,5.2,1,0,8,740.5833333333335
1996,2,879,10,12.5,8,5.2,1,1,8,740.5833333333335
1996,2,879,10,12.0,8,5.9,1,0,8,740.5833333333335
1996,2,879,10,12.5,8,5.9,1,1,8,740.5833333333335
1996,3,585,10,14.0,6,4.9,1,0,8,683.6153846153846
1996,3,585,10,14.5,6,4.9,1,1,8,634.7857142857142
1996,3,585,10,13.5,8,5.0,1,0,8,683.6153846153846
1996,3,585,10,14.5,8,5.0,1,1,8,634.7857142857142
1996,3,585,10,13.0,8,5.8,1,0,8,740.5833333333335
1996,3,885,10,20.5,4,2.3,1,1,8,444.35
1996,3,885,10,18.0,6,3.0,1,0,8,522.7647058823529
1996,3,885,10,19.0,6,3.0,1,1,8,493.72222222222223
1996,3,885,10,17.5,6,4.0,1,0,8,555.4375
1996,3,885,10,17.5,6,4.0,1,1,8,522.7647058823529
1996,4,984,10,17.0,6,4.3,1,0,8,555.4375
1996,4,984,10,16.5,6,4.3,1,1,8,555.4375
1996,4,984,10,15.0,8,5.0,1,0,8,634.7857142857142
1996,4,984,10,15.0,8,5.0,1,1,8,592.4666666666667
1996,4,984,10,14.0,8,5.7,1,0,8,634.7857142857142
1996,4,984,10,14.5,8,5.7,1,1,8,634.7857142857142
1996,4,984,10,15.5,8,6.5,1,0,1,678.6666666666666
1996,4,1021,10,17.5,6,4.3,1,0,8,522.7647058823529
1996,4,1021,10,17.5,6,4.3,1,1,8,522.7647058823529
1996,8,1055,10,17.5,4,2.7,1,0,8,493.72222222222223
1996,8,1055,10,19.0,4,2.7,1,1,8,493.72222222222223
1996,8,1055,10,16.0,6,3.4,1,0,8,555.4375
1996,8,1055,10,16.5,6,3.4,1,1,8,555.4375
1996,8,1052,10,16.0,6,3.4,1,0,8,592.4666666666667
1996,8,1052,10,16.5,6,3.4,1,1,8,555.4375
1996,1,282,11,17.5,6,4.3,1,0,8,555.4375
1996,1,282,11,17.5,6,4.3,3,0,8,522.7647058823529
1996,1,1119,11,15.5,6,4.3,3,0,8,592.4666666666667
1996,1,1119,11,15.0,8,5.0,3,0,8,634.7857142857142
1996,1,1119,11,14.0,8,5.7,3,0,8,634.7857142857142
1996,2,297,11,14.5,6,3.9,3,0,8,634.7857142857142
1996,2,297,11,12.0,8,5.2,3,0,8,740.5833333333335
1996,2,297,11,14.0,8,5.2,3,0,8,634.7857142857142
1996,2,297,11,13.5,8,5.9,3,0,8,683.6153846153846
1996,2,303,11,14.0,8,5.2,3,0,8,634.7857142857142
1996,2,303,11,13.5,8,5.9,3,0,8,683.6153846153846
1996,3,266,11,19.0,6,3.0,3,0,8,493.72222222222223
1996,3,494,11,13.0,6,4.9,3,0,8,683.6153846153846
1996,3,494,11,14.0,6,4.9,3,0,8,683.6153846153846
1996,3,494,11,14.5,8,5.0,3,0,8,634.7857142857142
1996,3,494,11,13.5,8,5.8,3,0,8,683.6153846153846
1996,3,497,11,12.0,6,4.9,3,0,8,740.5833333333335
